"Nom","Indicador Refugi","Municipi","Codi Municipi","Latitud","Longitud","Accessibilitat","Aigua potable","Climatització","Àrea Descans","Lavabos","Adreça","Informació web","Tipologia Refugi","Origen Identificador","Última Actualització"
"Piscina Coberta del CEM Mundet","080193|PISCINA_COBERTA_DEL_CEM_MUNDET","Barcelona","080193","4,143,591","2,142,863","Sí","Sí","Sí","Sí","Sí","C. Olympe de Gouges, s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/93179131212","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Bac de Roda","080193|PISCINES_COBERTES_DEL_CEM_BAC_DE_RODA","Barcelona","080193","4,141,435","2,194,073","Sí","Sí","Sí","Sí","Sí","Rbla. Guipúscoa, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400038777","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Bon Pastor","080193|PISCINA_COBERTA_DEL_CEM_BON_PASTOR","Barcelona","080193","4,143,818","2,201,731","Sí","Sí","Sí","Sí","Sí","C. Costa Daurada, 12","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400322487","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM Can Caralleu","080193|PISCINA_COBERTA_DEL_CEM_CAN_CARALLEU","Barcelona","080193","4,140,156","2,111,093","Sí","Sí","Sí","Sí","Sí","C. dels Esports, 2-8","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400228653","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Descobertes del CEM Piscines Bernat Picornell","080193|PISCINES_DESCOBERTES_DEL_CEM_PISCINES_BERNAT_PICORNELL","Barcelona","080193","4,136,629","2,150,628","Sí","Sí","No (aire lliure)","Sí","Sí","Av. de l'Estadi, 30-38","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94125142139","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Llac del CEM Can Dragó","080193|LLAC_DEL_CEM_CAN_DRAGO","Barcelona","080193","4,143,657","2,183,127","Sí","Sí","No (aire lliure)","Sí","Sí","C. Roselló i Porcel, 7-11","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94147122530","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Coberta del CEM de Sant Sebastià","080193|PISCINA_COBERTA_DEL_CEM_DE_SANT_SEBASTIA","Barcelona","080193","4,137,358","2,188,742","Sí","Sí","Sí","Sí","Sí","Pl. del Mar, s/n","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/97302140150","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscina Descoberta del CEM Trinitat Vella","080193|PISCINA_DESCOBERTA_DEL_CEM_TRINITAT_VELLA","Barcelona","080193","4,145,145","2,193,105","Sí","Sí","No (aire lliure)","Sí","Sí","Via Bàrcino, 84-86","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010811","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Guinardó","080193|PISCINES_COBERTES_DEL_CEM_GUINARDO","Barcelona","080193","4,141,702","2,173,619","Sí","Sí","Sí","Sí","Sí","C. Telègraf, 31-45","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400322475","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Piscines Cobertes del CEM Can Toda","080193|PISCINES_COBERTES_DEL_CEM_CAN_TODA","Barcelona","080193","4,141,535","2,158,164","Sí","Sí","Sí","Sí","Sí","C. Ramiro de Maeztu, 25","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086003371","Piscines","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Joan Raventós","080193|JOCS_D_AIGUA_DE_JOAN_RAVENTOS","Barcelona","080193","414,035,872","21,169,262","Sí","Sí","No (aire lliure)","Sí","No","Carrer Major de Sarrià 242","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Carme Simó","080193|JOCS_D_AIGUA_DE_CARME_SIMO","Barcelona","080193","413,829,675","21,794,427","Sí","Sí","No (aire lliure)","Sí","No","Carrer del Sots-Tinent Navarro, 12","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua del Parc de Santiburcio","080193|JOCS_D_AIGUA_DEL_PARC_DE_SANTIBURCIO","Barcelona","080193","414,435,387","21,882,884","Sí","Sí","No (aire lliure)","Sí","No","Carrer Gran de Sant Andreu, 505","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Lolita Torrentó","080193|JOCS_D_AIGUA_DE_LOLITA_TORRENTO","Barcelona","080193","414,131,371","2,186,578","Sí","Sí","No (aire lliure)","Sí","No","Av Meridiana 181","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua d'Avinguda Mistral","080193|JOCS_D_AIGUA_D_AVINGUDA_MISTRAL","Barcelona","080193","413,769,365","21,577,779","Sí","Sí","No (aire lliure)","Sí","No","Av. de Mistral, 41-43","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Joan Pelegrí","080193|JOCS_D_AIGUA_DE_JOAN_PELEGRI","Barcelona","080193","413,757,959","21,423,853","Sí","Sí","No (aire lliure)","Sí","No","Carrer de Miquel Bleach 24","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua del Baix Guinardó","080193|JOCS_D_AIGUA_DEL_BAIX_GUINARDO","Barcelona","080193","414,047,673","21,632,812","Sí","Sí","No (aire lliure)","Sí","No","Travessera de Gràcia 381","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de Justa Freire","080193|JOCS_D_AIGUA_DE_JUSTA_FREIRE","Barcelona","080193","413,536,649","21,384,097","Sí","Sí","No (aire lliure)","Sí","No","C. de Miquel Porter i Moix 22","NA","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de la Barceloneta","080193|MERCAT_DE_LA_BARCELONETA","Barcelona","080193","413,799,145","21,893,886","Sí","Sí","Sí","Sí","Sí","Plaça Poeta Boscà, 1-2","NA","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Mercat de Sant Gervasi","080193|MERCAT_DE_SANT_GERVASI","Barcelona","080193","414,056,154","2,138,591","Sí","Sí","Sí","Sí","Sí","Plaça Joaquim Folguera, 6","NA","Mercats","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Bosc de l'Aula Ambiental del Bosc Turull","080193|BOSC_DE_L_AULA_AMBIENTAL_DEL_BOSC_TURULL","Barcelona","080193","414,132,662","21,470,935","Sí","Sí","No","Sí","Sí","Passeig de Turull, 2","NA","Parcs i Jardins","Ajuntament de Barcelona","23/06/2026 15:23:00"
"La Masia de la Guineueta","080193|LA_MASIA_DE_LA_GUINEUETA","Barcelona","080193","4,143,753,136","216,930,497","Sí","Sí","Sí","Sí","Sí","Plaça de Ca n'Ensenya, s/n","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Gent Gran de Roquetes","080193|CASAL_DE_GENT_GRAN_DE_ROQUETES","Barcelona","080193","414,460,721","21,744,819","Sí","Sí","Sí","Sí","Sí","Plaça dels Titellaires, 1","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Gent Gran Casa Nostra","080193|CASAL_DE_GENT_GRAN_CASA_NOSTRA","Barcelona","080193","4,143,275,252","217,614,027","Sí","Sí","Sí","Sí","Sí","Carrer de la Maladeta, 38","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Gent Gran Vilapicina i la Torre Llobeta","080193|CASAL_DE_GENT_GRAN_VILAPICINA_I_LA_TORRE_LLOBETA","Barcelona","080193","4,142,691","21,764,078","Sí","Sí","Sí","Sí","Sí","Plaça de Carmen Laforet, 11","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai comunitari Torre Júlia","080193|ESPAI_COMUNITARI_TORRE_JULIA","Barcelona","080193","414,458,602","21,808,932","Sí","Sí","Sí","Sí","Sí","Via Favència, 348-350","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Canòdrom - Ateneu d'Innovació Digital i Democràtica","080193|CANODROM_ATENEU_D_INNOVACIO_DIGITAL_I_DEMOCRATICA","Barcelona","080193","414,274,947","2,183,322","Sí","Sí","Sí","Sí","Sí","C. Concepción Arenal 165","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400407793","Equipaments de ciutat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Centre de Vida Comunitària de Trinitat Vella","080193|CENTRE_DE_VIDA_COMUNITARIA_DE_TRINITAT_VELLA","Barcelona","080193","414,507,231","21,891,833","Sí","Sí","Sí","Sí","Sí","Carretera de Ribes, 59","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400691864","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Espai Antoni Miró Peris","080193|CASAL_DE_BARRI_ESPAI_ANTONI_MIRO_PERIS","Barcelona","080193","4,141,285,176","218,452,812","si","Sí","si","Sí","SI","Plaça de Carme Montoriol, 10","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Casal de Barri Besòs","080193|CASAL_DE_BARRI_BESOS","Barcelona","080193","414,171,152,311,895","221,468,165,460,701","si","Sí","si","Sí","si","c. Cristóbal de Moura, 232","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Seu del Districte de Sant Martí","080193|SEU_DEL_DISTRICTE_DE_SANT_MARTI","Barcelona","080193","414,086,531","21,923,116","Sí","Sí","Sí","Sí","Sí","Pl. Valentí Almirall, 1","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Veïnal Olzinelles","080193|ESPAI_VEINAL_OLZINELLES","Barcelona","080193","413,728,383","21,365,287","Sí","Sí","Sí","Sí","Sí","C. Olzinelles, 30","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Jove la Bàscula","080193|ESPAI_JOVE_LA_BASCULA","Barcelona","080193","413,584,786","21,442,062","Sí","Sí","Sí","Sí","Sí","C. Foc, 128","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Jove Casa Sagnier","080193|ESPAI_JOVE_CASA_SAGNIER","Barcelona","080193","414,018,751","21,445,129","Sí","Sí","Sí","Sí","si","C. Brusi, 61","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai de Gent Gran Germanetes","080193|ESPAI_DE_GENT_GRAN_GERMANETES","Barcelona","080193","413,819,303","21,547,109","si","Sí","Sí","Sí","Sí","C. Viladomat, 142","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Jove Ca la Panarra","080193|ESPAI_JOVE_CA_LA_PANARRA","Barcelona","080193","413,850,453","21,285,745","Sí","Sí","Sí","Sí","Sí","Carrer Dolors Masferrer, 29","NA","Equipaments de proximitat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Abacus Urquinaona","080193|ABACUS_URQUINAONA","Barcelona","080193","4,139,073","2,175,013","Sí","No","Sí","Sí","Sí","Carrer d'Ausiàs Marc, 16","NA","Comerços","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Espai Abacus Enric Granados","080193|ESPAI_ABACUS_ENRIC_GRANADOS","Barcelona","080193","4,139,385","2,154,607","Sí","No","Sí","Sí","Sí","Carrer d'Enric Granados, 112","NA","Comerços","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Abacus Illa Diagonal","080193|ABACUS_ILLA_DIAGONAL","Barcelona","080193","4,138,974","213,523","Sí","Sí","Sí","Sí","Sí","Avinguda Diagonal, 545-557","NA","Comerços","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Església Evangèlica Unida De Barcelona","080193|ESGLESIA_EVANGELICA_UNIDA_DE_BARCELONA","Barcelona","080193","4,143,196","21,791","Sí","Sí","Sí","Sí","Sí","Santapau, 102","NA","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Calderon de la Barca","080193|PATI_DE_L_ESCOLA_CALDERON_DE_LA_BARCA","Barcelona","080193","4,143,367","2,171,515","Sí","Sí","No","Sí","No","C. Nil, 27-29","NA","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Drassanes","080193|PATI_DE_L_ESCOLA_DRASSANES","Barcelona","080193","4,137,908","2,177,236","Sí","Sí","No","Sí","No","C. Nou de Sant Francesc, 11 (entrada pel C. d’en Rull)","NA","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Antoni Brusi","080193|PATI_DE_L_ESCOLA_ANTONI_BRUSI","Barcelona","080193","413,912,306,177,642","218,969,489,693,352","Sí","Sí","No","Sí","No","C. Sardenya, 27","NA","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Baldiri Reixac","080193|PATI_DE_L_ESCOLA_BALDIRI_REIXAC","Barcelona","080193","414,138,954,697,183","215,304,342,391,782","Sí","Sí","No","Sí","No","C. Olot, 1-13 (Recinte Parc Güell)","NA","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'escola Torrent de Can Carabassa","080193|PATI_DE_L_ESCOLA_TORRENT_DE_CAN_CARABASSA","Barcelona","080193","4,142,681","2,161,066","Sí","Sí","No","Sí","No","C. Llobregós, 17-23 (entrada per la porta de la rampa)","NA","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Pati de l'institut Escola Tramuntana","080193|PATI_DE_L_INSTITUT_ESCOLA_TRAMUNTANA","Barcelona","080193","4,143,871","2,189,824","Sí","Sí","No","Sí","No","C. de Guardiola i Feliu, 7-9 (entrada pel C. Lanzarote)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400758413","Patis d'Escola","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Ca l'Alier - Centre d’Innovació Urbana","080193|CA_L_ALIER_CENTRE_D_INNOVACIO_URBANA","Barcelona","080193","4,140,986","2,203,492","Sí","Sí","Sí","Sí","Sí","C Pere IV, 362","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400605048","Equipaments de ciutat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Oficina de atención al público de Endesa","080193|OFICINA_DE_ATENCION_AL_PUBLICO_DE_ENDESA","Barcelona","080193","4,138,729","21,659,397","Sí","Sí","Sí","Sí","Sí","Gran Via de les Corts Catalanes  608","NA","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Gremi de reformes d'interiors","080193|GREMI_DE_REFORMES_D_INTERIORS","Barcelona","080193","414,389,749","21,908,598","Sí","Sí","Sí","Sí","Sí","Passeig de Torras i Bages 55","NA","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Oficina de Bonavista Apartments","080193|OFICINA_DE_BONAVISTA_APARTMENTS","Barcelona","080193","413,977,983","21,590,463","Altres","Sí","Sí","Sí","Sí","Carrer Bonavista, 4","NA","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Bloc4BCN - Espai Cooperatiu","080193|BLOC4BCN_ESPAI_COOPERATIU","Barcelona","080193","413,696,150,521,122","213,746,324,733,179","Altres","Sí","Sí","Sí","Sí","Carrer de la Constitució, 19","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400708893","Equipaments de ciutat","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Església Evangèlica Baptista de Gràcia (EEBG)","080193|ESGLESIA_EVANGELICA_BAPTISTA_DE_GRACIA_EEBG","Barcelona","080193","4,140,952","2,151,394","Sí","Sí","Sí","Sí","Sí","Carrer Verdi 191","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086010965","Centres de culte","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Fnac Rambles","080193|FNAC_RAMBLES","Barcelona","080193","4,137,327","2,168,369","Sí","Sí","Sí","Sí","Sí","La Rambla de Canaletes, 131","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98314113344","Comerços","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Associació Catalana de Recursos Assistencials (ACRA)","080193|ASSOCIACIO_CATALANA_DE_RECURSOS_ASSISTENCIALS_ACRA","Barcelona","080193","4,137,911","2,155,798","Sí","Sí","Sí","Sí","Sí","Carrer de Calàbria, 236 -240 (local)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/92086038572","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Dr. Jesús Paterna","080193|FARMACIA_DR_JESUS_PATERNA","Barcelona","080193","4,141,899","2,210,454","Sí","No","Sí","Sí","No","Bernat Metge, 6-8 (local6)","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/98357092109","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Farmàcia Amílcar","080193|FARMACIA_AMILCAR","Barcelona","080193","4,142,991","2,172,032","Sí","Sí","Sí","Sí","Sí","Carrer d'Amílcar 7","NA","_microRefugi","Ajuntament de Barcelona","23/06/2026 15:23:00"
"Jocs d'aigua de la Plaça de Harry Walker","080193|JOCS_D_AIGUA_DE_LA_PLACA_DE_HARRY_WALKER","Barcelona","080193","414,397,626,279,174","218,150,331,438,045","Sí","Sí","No (aire lliure)","Sí","No","Plaça de Harry Walker","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/99400781745","Jocs d'aigua","Ajuntament de Barcelona","23/06/2026 15:23:00"
"INTERIOR:  Hall CCCB (mes d'agost)","080193|INTERIOR_HALL_CCCB_MES_D_AGOST","Barcelona","080193","413,837","2,166,633","Sí","Sí","Sí","Sí","Sí","C. de Montalegre, 5","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94042144909","Museus","Ajuntament de Barcelona","23/06/2026 15:23:00"
"INTERIOR: Vestíbul CCCB planta -1 (16 juny-13 setembre)","080193|INTERIOR_VESTIBUL_CCCB_PLANTA_1_16_JUNY_13_SETEMBRE","Barcelona","080193","413,837","2,166,633","Sí","Sí","Sí","Sí","Sí","C. de Montalegre, 5","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94042144909","Museus","Ajuntament de Barcelona","23/06/2026 15:23:00"
"INTERIOR: Espai familiar CCCB planta 0 (16 juny-6 setembre, tardes)","080193|INTERIOR_ESPAI_FAMILIAR_CCCB_PLANTA_0_16_JUNY_6_SETEMBRE_TARDES","Barcelona","080193","413,837","2,166,633","Sí","Sí","Sí","Sí","Sí","C. de Montalegre, 5","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94042144909","Museus","Ajuntament de Barcelona","23/06/2026 15:23:00"
"EXTERIOR: Pati de les Dones CCCB (obert cada dia)","080193|EXTERIOR_PATI_DE_LES_DONES_CCCB_OBERT_CADA_DIA","Barcelona","080193","413,837","2,166,633","Sí","Sí","No","Sí","Sí","C. de Montalegre, 5","https://www.barcelona.cat/barcelona-pel-clima/ca/projectes-i-accions/accions-concretes/xarxa-de-refugis-climatics/llistat-refugis/94042144909","Museus","Ajuntament de Barcelona","23/06/2026 15:23:00"
